0.0298964977,0.0715885162,0.0358884335,0.0620987415,0.0358119011,0.0619418621,0.0360956192
0.0715885162,0.0358884335,0.0620987415,0.0358119011,0.0619418621,0.0360956192,0.0700788498
0.0358884335,0.0620987415,0.0358119011,0.0619418621,0.0360956192,0.0700788498,0.0355110168
0.0620987415,0.0358119011,0.0619418621,0.0360956192,0.0700788498,0.0355110168,0.0636548996
0.0358119011,0.0619418621,0.0360956192,0.0700788498,0.0355110168,0.0636548996,0.036046505
0.0619418621,0.0360956192,0.0700788498,0.0355110168,0.0636548996,0.036046505,0.0606143475
0.0360956192,0.0700788498,0.0355110168,0.0636548996,0.036046505,0.0606143475,0.0352778435
0.0700788498,0.0355110168,0.0636548996,0.036046505,0.0606143475,0.0352778435,0.0620086193
0.0355110168,0.0636548996,0.036046505,0.0606143475,0.0352778435,0.0620086193,0.0361635685
0.0636548996,0.036046505,0.0606143475,0.0352778435,0.0620086193,0.0361635685,0.0616052151
0.036046505,0.0606143475,0.0352778435,0.0620086193,0.0361635685,0.0616052151,0.0353937149
0.0606143475,0.0352778435,0.0620086193,0.0361635685,0.0616052151,0.0353937149,0.0710678101
0.0352778435,0.0620086193,0.0361635685,0.0616052151,0.0353937149,0.0710678101,0.0359327793
0.0620086193,0.0361635685,0.0616052151,0.0353937149,0.0710678101,0.0359327793,0.0606324673
0.0361635685,0.0616052151,0.0353937149,0.0710678101,0.0359327793,0.0606324673,0.0354859829
0.0616052151,0.0353937149,0.0710678101,0.0359327793,0.0606324673,0.0354859829,0.0617582798
0.0353937149,0.0710678101,0.0359327793,0.0606324673,0.0354859829,0.0617582798,0.0361583233
0.0710678101,0.0359327793,0.0606324673,0.0354859829,0.0617582798,0.0361583233,0.0607867241
0.0359327793,0.0606324673,0.0354859829,0.0617582798,0.0361583233,0.0607867241,0.0356659889
0.0606324673,0.0354859829,0.0617582798,0.0361583233,0.0607867241,0.0356659889,0.0626068115
0.0354859829,0.0617582798,0.0361583233,0.0607867241,0.0356659889,0.0626068115,0.0359420776
0.0617582798,0.0361583233,0.0607867241,0.0356659889,0.0626068115,0.0359420776,0.0606050491
0.0361583233,0.0607867241,0.0356659889,0.0626068115,0.0359420776,0.0606050491,0.0354611874
0.0607867241,0.0356659889,0.0626068115,0.0359420776,0.0606050491,0.0354611874,0.0617382526
0.0356659889,0.0626068115,0.0359420776,0.0606050491,0.0354611874,0.0617382526,0.0360367298
0.0626068115,0.0359420776,0.0606050491,0.0354611874,0.0617382526,0.0360367298,0.061661005
0.0359420776,0.0606050491,0.0354611874,0.0617382526,0.0360367298,0.061661005,0.0357050896
0.0606050491,0.0354611874,0.0617382526,0.0360367298,0.061661005,0.0357050896,0.062972784
0.0354611874,0.0617382526,0.0360367298,0.061661005,0.0357050896,0.062972784,0.0366947651
0.0617382526,0.0360367298,0.061661005,0.0357050896,0.062972784,0.0366947651,0.0697686672
0.0360367298,0.061661005,0.0357050896,0.062972784,0.0366947651,0.0697686672,0.0354089737
0.061661005,0.0357050896,0.062972784,0.0366947651,0.0697686672,0.0354089737,0.0621592999
0.0357050896,0.062972784,0.0366947651,0.0697686672,0.0354089737,0.0621592999,0.0362648964
0.062972784,0.0366947651,0.0697686672,0.0354089737,0.0621592999,0.0362648964,0.0708675385
0.0366947651,0.0697686672,0.0354089737,0.0621592999,0.0362648964,0.0708675385,0.0354902744
0.0697686672,0.0354089737,0.0621592999,0.0362648964,0.0708675385,0.0354902744,0.0614898205
